,canonicalUrl,push_tag,commentId,commentContent,commentTime
61,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,Nick73418,大...大...大...大隻佬,223.139.9.220 02/29 12:15
62,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,GohHiong,這個好讚,27.52.127.87 02/29 12:26
63,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,→,A0091127,好好好,39.8.62.201 02/29 12:33
64,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,MrBigTree,https://i.imgur.com/46fwOUl.jpg,101.12.24.92 02/29 12:47
65,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,→,MrBigTree,咦 50樓 我說這張啊有什麼問題嗎,101.12.24.92 02/29 12:47
66,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,cxz123,樓下，看到她還打電玩嗎？,110.50.143.164 02/29 12:52
67,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,hateOnas,真好 可以一起打電玩,223.137.95.56 02/29 13:01
68,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,dmc80,我還活著嗎,110.28.67.204 02/29 13:22
69,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,c24253994,這個沒有空間扭曲啊！幹嘛請阿北出乃,27.246.74.179 02/29 13:24
70,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,iamjone,不錯,180.217.220.46 02/29 13:29
71,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,harry6275,大但普,1.200.222.47 02/29 13:40
72,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,aa22456222,倒數第三張，嗯.....,118.160.97.113 02/29 13:42
73,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,cityhunter04,泰國妹超正的,113.161.144.168 02/29 13:45
74,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,arthurhsu123,這我不要 你們自己玩,123.204.126.125 02/29 13:46
75,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,gn01286661,第一張in爆,42.73.28.240 02/29 14:52
76,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,→,cool10528,痘痘也太多，有點噁,111.71.81.125 02/29 14:54
77,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,PigBlood,讚讚讚,114.36.184.207 02/29 14:55
78,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,mike40709,大報社,125.224.107.13 02/29 15:00
79,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,lolicat,泰國的 下面該不會多一根吧,123.194.20.241 02/29 15:03
80,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,asd132zxc487,超讚,114.137.161.179 02/29 15:05
81,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,→,zingy,眉毛很棒！,111.83.21.69 02/29 15:12
82,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,ohsho62,請阿伯出來當然是因為假奶阿,182.233.243.198 02/29 15:52
83,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,AGODC,推阿北,39.8.194.195 02/29 16:11
84,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,a509170123,18樓懂看,36.226.152.149 02/29 16:26
85,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,popptt,做得好,223.136.66.34 02/29 16:27
86,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,lionet,我也是阿伯了，我還承受得住,39.8.171.220 02/29 16:38
87,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,abellea85209,阿北,61.231.235.21 02/29 16:45
88,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,→,aaronpwyu,泰國？那更好 泰國妹水準近年攀升超快,126.255.87.230 02/29 18:12
89,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,bb1490tw,最喜歡和她一起在家打電玩,110.50.173.76 02/29 18:19
90,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,storm654321,請她玩我手柄上的搖桿,110.26.1.145 02/29 18:34
91,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,→,troy911,背不錯,39.10.34.86 02/29 19:06
92,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,cefiroa33,本斥但大,42.74.250.87 02/29 19:37
93,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,→,hirobumi,這肯定要在後面狠狠的拿類比搖桿狂尻八,223.137.86.30 02/29 20:51
94,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,→,hirobumi,稚女撞她的草薙京,223.137.86.30 02/29 20:51
95,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,kevin2622655,777,111.83.32.61 02/29 23:32
96,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,→,pink198742,好想摸摸看喔,117.20.115.246 03/01 00:38
97,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,z63876682,好吃,180.218.147.183 03/01 01:30
98,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,mosw,今天不用吃藥,111.246.184.100 03/01 07:05
99,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,kichou,好大,114.137.27.183 03/01 08:52
100,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,MiLUu,好,42.72.242.63 03/01 12:37
101,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,curryshot30,good,110.50.169.251 03/01 12:54
102,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,RTrecidivist,阿北wwwwww,42.77.89.168 03/01 15:56
103,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,obeytherules,泰國我也行啊 男的也沒差,101.136.42.187 03/01 16:23
104,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,kai6366,好,42.72.122.243 03/01 21:25
105,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,steverxxx,她的影片聲音真的不錯,101.12.101.116 03/02 01:14
106,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,straw86913be,所以是改造人嗎？,115.82.6.190 03/02 01:17
107,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,s10146037,每次直播都在等他叫床聲,114.44.208.183 03/02 01:45
108,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,噓,shortimex,彈…彈出來                我說下面,1.169.149.2 03/02 02:11
109,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,→,brad84622,教練我想打球,42.75.35.53 03/02 02:26
110,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,kirito1219,瘋狂,123.193.191.227 03/02 10:52
111,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,→,iPadProPlus,推文小心,101.12.60.208 03/02 14:29
112,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,kengi1112,搖桿用久了會黏黏的,223.140.32.210 03/02 18:31
113,https://www.ptt.cc/bbs/Beauty/M.1582929677.A.F8E.html,推,Jcoray,很可以,42.75.141.25 03/05 13:34
0,https://www.ptt.cc/bbs/Beauty/M.1582936681.A.EAB.html,推,Gary5566,360p的ㄋ,111.83.249.39 02/29 09:01
1,https://www.ptt.cc/bbs/Beauty/M.1582936681.A.EAB.html,推,Gary5566,https://i.imgur.com/64IzWW7.png,111.83.249.39 02/29 09:04
2,https://www.ptt.cc/bbs/Beauty/M.1582936681.A.EAB.html,推,mosuta23179,推一個,1.173.241.117 02/29 09:29
3,https://www.ptt.cc/bbs/Beauty/M.1582936681.A.EAB.html,推,koreadog1,好想讓她害羞的玩牙控車,180.217.157.201 02/29 10:40
4,https://www.ptt.cc/bbs/Beauty/M.1582936681.A.EAB.html,推,kevin1996,推我ㄤ,218.173.146.158 02/29 11:44
5,https://www.ptt.cc/bbs/Beauty/M.1582936681.A.EAB.html,→,alohac,短髮就是王道！,1.200.62.188 02/29 18:35
6,https://www.ptt.cc/bbs/Beauty/M.1582936681.A.EAB.html,推,cjacky1026,有ㄤ有推,101.136.110.165 02/29 18:44
7,https://www.ptt.cc/bbs/Beauty/M.1582936681.A.EAB.html,推,SEVEnMonth,ㄤㄤㄤㄤㄤㄤㄤ,49.215.180.52 03/01 04:04
8,https://www.ptt.cc/bbs/Beauty/M.1582936681.A.EAB.html,→,Gerrard5566,聲優跟買化妝雜誌的關係是？,61.228.231.11 03/02 22:50
0,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,e90269,老鷹來抓小雞囉,49.216.64.12 02/29 11:16
1,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,n123456n,櫻空桃？,114.137.48.140 02/29 11:16
2,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,e90269,第一張後面就有名字啦，是櫻空桃沒錯喔，,49.216.64.12 02/29 11:18
3,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,→,e90269,左邊是天海翼,49.216.64.12 02/29 11:18
4,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,IS5F5566,http://i.imgur.com/7JBuMMB.jpg  三隻雞,101.12.53.49 02/29 11:20
5,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,k6635285619,暗示她們是雞？,27.242.67.111 02/29 11:38
6,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,→,gto3ping,兩隻雞 簡稱 雞雞,118.232.157.134 02/29 11:38
7,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,aa52189,樓上全部一銀吃桶88,223.138.197.31 02/29 12:00
8,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,→,A0091127,今晚吃雞,39.8.62.201 02/29 12:34
9,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,airandy1102,櫻空臉長得好怪,117.56.150.115 02/29 12:37
10,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,Justice0800,小雞嗶嗶,118.150.206.219 02/29 12:39
11,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,→,toolittle,豹子頭來了,114.41.202.59 02/29 13:07
12,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,mekiael,咕咕,39.9.164.186 02/29 13:16
13,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,KONosic,這是炸蝦吧,124.155.186.242 02/29 13:44
14,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,XXXXXXXXXXXD,老濕雞,180.217.109.128 02/29 14:19
15,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,spring12215,今晚吃雞啦！,115.82.224.16 02/29 14:40
16,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,xcjm168,今晚吃雞吧！！！,36.237.6.53 02/29 14:48
17,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,TANGLEE,想掰開他們的雞腿,180.217.165.212 02/29 14:49
18,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,PigBlood,今晚吃雞,114.36.184.207 02/29 14:58
19,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,hiyakaikai,穿太多一時沒認出來 484片頭不能快轉,42.72.123.175 02/29 15:01
20,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,onlydwade,18樓危險,211.75.214.59 02/29 15:25
21,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,JHGF2468A,櫻空桃推，其實兩個都很好用,49.216.31.206 02/29 15:41
22,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,rich830502,好想吃麥脆雞套餐,1.160.30.28 02/29 15:53
23,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,kbon,小雞都找到了 來找大雞吧,223.137.231.47 02/29 15:59
24,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,→,hat13201,momo讚,42.77.15.170 02/29 16:34
25,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,eric75827,好想手扒雞,111.251.215.214 02/29 16:45
26,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,LVE,天海那個臉真的膠。,42.76.37.164 02/29 16:53
27,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,→,Incredible99,小雞過來 哥哥這邊有第三隻,39.9.41.32 02/29 17:02
28,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,reexamor,天海つばさ的隆胸醫師該被吊銷執照,42.72.129.59 02/29 17:02
29,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,→,Incredible99,好市多買的烤雞,39.9.41.32 02/29 17:02
30,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,cokelime,大吉大利,223.137.81.235 02/29 17:30
31,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,dickabirecy,推天海翼,61.227.77.127 02/29 17:48
32,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,→,aaronpwyu,兩個都優質 不過我推右邊老婆,126.255.87.230 02/29 18:11
33,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,runningboy,嬰空桃讚讚讚,42.74.146.166 02/29 18:13
34,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,→,bb1490tw,缺第三隻小雞嗎,110.50.173.76 02/29 18:17
35,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,→,seou,想吃雞胸肉,110.28.228.59 02/29 19:15
36,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,koreadog1,雞肉用舔的才有感 樓下們下次去試試看,180.217.186.164 02/29 19:23
37,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,ak658865,應控逃超讚,42.73.194.199 02/29 19:47
38,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,→,pili0830,小雞哪有這麼大,49.216.212.251 02/29 19:53
39,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,friendly4713,桃子很實用,180.217.135.217 02/29 20:36
40,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,bmbv,肯德基炸雞桶,39.10.62.117 03/01 00:28
41,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,→,pase139,前5張完全沒必要放。,122.121.153.108 03/01 00:31
42,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,demon159000,我看到了好腿腿,111.83.205.188 03/01 03:06
43,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,emmatai,為什麼我覺得是鴨子XD,42.73.81.40 03/01 04:00
44,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,dearnavy,好久沒有叫雞了,111.251.172.240 03/01 09:23
45,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,lavendin82,櫻空桃現役最強不服來辯！,175.97.4.141 03/01 14:54
46,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,kiergh,來吃雞巴,101.14.224.222 03/01 15:30
47,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,推,PassingMan,小雞,111.82.201.210 03/01 16:45
48,https://www.ptt.cc/bbs/Beauty/M.1582945852.A.B02.html,噓,benben021123,水桶列車啟動,180.204.194.135 03/01 17:23
0,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,ada741116,門,61.223.18.129 02/29 11:49
1,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,HunsKing,我出來了 我是說鼻血,42.75.182.137 02/29 12:04
2,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,qscxz,微157風格,211.20.90.229 02/29 12:08
3,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,mgochen,求門,1.169.90.63 02/29 12:16
4,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,噓,PANG920,男的吧 ....,42.76.110.146 02/29 12:18
5,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,chefM,好讚 來個門,111.71.62.69 02/29 12:28
6,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,eric761201,這屁股我好想___,117.19.169.141 02/29 12:34
7,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,amare1015,永井マリア嗎?,111.250.155.215 02/29 12:36
8,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,噓,gve50714,太黑,49.159.91.94 02/29 12:50
9,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,rabbit76112,這屁股…真棒,49.216.64.255 02/29 13:53
10,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,rdg0965566,這個聲音肯定很棒,27.242.133.61 02/29 14:33
11,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,spring12215,果然是看屁,115.82.224.16 02/29 14:47
12,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,enock11,紮實的大,111.82.55.217 02/29 14:52
13,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,→,theclgy2001,永井怎麼屁股越來越大....,36.230.244.108 02/29 14:54
14,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,→,ld3067498,看屁看,111.83.85.96 02/29 15:29
15,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,→,ShengwaiHsu,I love thicc thicc thicc,42.72.93.3 02/29 15:34
16,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,wangyude,這種身材真讚,118.161.48.12 02/29 16:42
17,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,噓,Legend871216,說太黑的，叫你上她還不是口嫌體正,223.138.255.82 02/29 17:17
18,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,→,Legend871216,直,223.138.255.82 02/29 17:17
19,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,sunnyyoung,太鼓達人,101.12.161.21 02/29 18:12
20,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,→,tkju8439,https://instagram.com/nagaimariaa,1.172.91.120 02/29 18:21
21,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,→,hirobumi,我也出來了，我說我的宿便,223.137.86.30 02/29 20:53
22,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,kevin2622655,讚喔,111.83.32.61 02/29 23:30
23,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,jason613,我出來了  從迷宮,101.136.86.252 03/01 00:39
24,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,Liquid,越來越肥 不實用,1.172.193.185 03/01 00:54
25,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,→,bb1490tw,大腿和屁股 可以,110.50.173.76 03/01 19:49
26,https://www.ptt.cc/bbs/Beauty/M.1582947473.A.552.html,推,nono1127,哇嗚 受不了,42.73.229.214 03/01 22:36
0,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,bill6613,不得了,123.194.20.253 02/29 13:00
1,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,lose99,好看,39.9.222.53 02/29 13:05
2,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,darren2586,照之前標準這叫漏點,126.245.216.88 02/29 13:11
3,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,HunsKing,夭壽讚,42.75.182.137 02/29 13:16
4,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,josh99003,正爆,111.252.9.67 02/29 13:24
5,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,globus0168,雙手打字以證清白,36.239.250.108 02/29 13:29
6,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,F1060113,推,101.136.122.8 02/29 13:36
7,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,recurrence,掰露點囉,223.137.87.11 02/29 13:40
8,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,Lukabeauty,美國營養真好,220.135.144.7 02/29 13:42
9,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,BlackSocks,http://i.imgur.com/WqefqfC.jpg,101.136.120.111 02/29 14:07
10,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,lottery13,粉喜歡,42.73.228.50 02/29 14:11
11,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,hh440977,holy...,42.72.90.102 02/29 14:42
12,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,belucky,雙標仔會桶你  懷念你,110.26.30.45 02/29 14:42
13,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,→,Aotearoa,不會啦，上一篇就沒被桶，這篇更安全,61.56.161.89 02/29 14:48
14,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,bbflisky,Smoking hot.,36.237.110.31 02/29 14:51
15,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,amare1015,奶子有夠大,111.250.155.215 02/29 14:54
16,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,PigBlood,滿分,114.36.184.207 02/29 14:59
17,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,monicayuan,推,114.36.245.77 02/29 15:00
18,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,JerianGrant,https://i.imgur.com/aIOTPFM.jpg,223.138.137.253 02/29 15:01
19,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,→,JerianGrant,露點了，版主還不快捅  搞甚麼,223.138.137.253 02/29 15:02
20,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,longreen,板主好像很久沒出現了，知道羞恥了嗎？,1.168.26.1 02/29 15:03
21,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,clone29,真的好,223.139.2.31 02/29 15:18
22,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,darren2586,A大話別說這麼早，小心被追殺水桶,126.245.216.88 02/29 15:19
23,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,→,Aotearoa,被桶就算了，我就此消失吧,61.56.161.89 02/29 15:38
24,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,darren2586,哇，連下面抱著樹幹那篇都被退了,126.245.216.88 02/29 15:47
25,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,curlymonkey,不能消失阿 大大的文不錯阿,114.136.129.227 02/29 15:47
26,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,Gannepisher,呃呃啊啊啊XXXXXXX,49.217.48.156 02/29 15:54
27,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,→,Refauth,T-T 反觀...,118.169.86.176 02/29 15:59
28,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,JerianGrant,A大    我是反諷版主啦 XDDDD 伲自己,111.82.170.37 02/29 16:11
29,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,→,JerianGrant,當心一點,111.82.170.37 02/29 16:11
30,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,→,Aotearoa,哇災啦,223.140.66.25 02/29 16:13
31,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,→,askdrlin,又一妖孽,175.97.40.4 02/29 16:38
32,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,leofishqq,好棒，唉，跟本沒露奶頭好嗎,78.121.64.51 02/29 16:39
33,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,asozx,https://i.imgur.com/7EC08Nt.jpg   https:,180.204.193.219 02/29 17:05
34,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,→,asozx,//i.imgur.com/N340hOM.jpg,180.204.193.219 02/29 17:05
35,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,→,asozx,https://i.imgur.com/YI2KDGc.jpg,180.204.193.219 02/29 17:06
36,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,sunnyyoung,進屋前要把砂子拍乾淨,101.12.161.21 02/29 18:03
37,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,kukulee,正,114.34.3.33 02/29 18:59
38,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,z45678915,2000年出生,115.82.236.167 02/29 19:11
39,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,koreadog1,全都讓開,180.217.186.164 02/29 19:25
40,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,tiaushiwan,很可以,106.107.161.67 02/29 19:45
41,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,gameking16,好大好圓,115.82.205.48 02/29 20:04
42,https://www.ptt.cc/bbs/Beauty/M.1582951369.A.0A5.html,推,hirobumi,RRRRRR超讚R，好想跟她進行一些遺傳因,223.137.86.30 02/29 20:50
